user_id,msisdn,call_cnt_day,avg_actv_dur,iden_type_num,call_stu_cnt,rule1_burst_block,rule2_sim_farm,rule3_student_targeting,rule4_wangiri,rule5_social_engineering,any_rule_triggered
oqpm9phMyYXSnNNPNwmYFXjOskzB3nNN/8eq56CldLo=,XBbjTO8Ie939Va7xilGxPg==,4,171.0,10,0,0,1,0,0,0,1
yUxcI6P6qTUvaEEHGUdqwb3LKvugDyeBhPzcNJKdoXM=,uPeAA9G+Sc86RsJWSyTVDw==,21,264.7368,10,0,0,1,0,0,0,1
ydDES9Xu64Z3u2Jd/5Q8Ksw7Da9tv3bfidzDpGer01E=,qoxqJ9qVrgamoB+SalMZ/w==,33,155.931,10,0,0,1,0,0,0,1
zG1wUS700eQP8AI1UdsoBvuc1I981vR2DRB0ODujyWk=,F+OWxrWi1ju76DY6gvDEIA==,38,47.2188,10,0,0,1,0,0,0,1
AYfVeJG+HRfw/qBqggmuileifiWv1Ig9Zb1QH61Gi4c=,u6ML5mEbJRPXy5iuaMdQJA==,39,72.5882,10,0,0,1,0,0,0,1
BqZwGXsB+HwnIhLtUva/YxWpXqiACSbtEACfxbJD8Zc=,67VJCb3C9LMJCVvY60Ul5A==,10,221.5556,10,0,0,1,0,0,0,1
KkZD9XB24JLrRiqgia50NIgJFiw5K0CobRxgB4f8uXI=,5Rph5iVimjKL2HTDd+pd9g==,51,14.4,10,2,0,1,1,0,0,1
PQWXQHdPhI1lPov5DjDR1FfoQIRWvD8g3+PXBBit0yA=,URs243y/xOG/ivAMJgFm8g==,31,63.5,10,0,0,1,0,0,0,1
GoazWGTpESyzdiYWOtbHuuYO/+tJqSf2I/nyx48gHBE=,auY1VxfRzDd6+1ftJNea7A==,116,51.3707,3,0,1,0,0,0,0,1
OyecwTfDrocb5+rdGAbMhIsEdraodmcpuNjYKDAPsyM=,HNWXElXMAceYaUrbgJ61zQ==,68,102.9667,10,0,0,1,0,0,0,1
hWmB3AsU7l/jhrf7nCRpNPlefBFiprKvFiTspRGEImA=,Oautf8k3l7W70GKQdHWE8A==,22,93.25,10,0,0,1,0,0,0,1
oqpm9phMyYXSnNNPNwmYFXjOskzB3nNN/8eq56CldLo=,XBbjTO8Ie939Va7xilGxPg==,4,171.0,10,0,0,1,0,0,0,1
s2xcidyPa+r/n/IiILA/nM0O2XR6Clb3OEL/yGsdI6U=,pS44/M3v37vHzJtKj0ExKg==,16,107.3077,10,0,0,1,0,0,0,1
ueF0a5o24HH/JqzaHos7F5/LyyJVSl2zZljykZWcuEc=,bgYfRKvJkjDNpa69nMysog==,23,226.5,25,0,0,1,0,0,0,1
3v4CTZB4wqKVDbUAZrEzafeOWZnJpZ94UHUsD+J4CMc=,WMrNvi423jzFSOMLfW9s1w==,11,51.4545,10,0,0,1,0,0,0,1
6x0z8DZ0WjznYugby1ildHw/6fTgQ97WdRmoGEPUKVc=,P5zG0n2SUzcvUPcYvRSRxw==,70,67.5161,10,0,0,1,0,0,0,1
BFBy/KaEY5a6bnFVFQ6y5WDHkZmRCJdvtX51GsI0XS0=,PD2k/mZwQfeFWnJP1CnPzQ==,36,90.0938,10,0,0,1,0,0,0,1
HXFZwNIMsdxmmn8Z+JmcKRpBV+659nwopk3PNCNQMeo=,rPdQ0Py4PFJt2y8WHZ3Dzg==,36,56.5588,10,0,0,1,0,0,0,1
JvfyDk13D1auze4wq9aC6HZGaVPc/YsRV8ERt6Nj2r4=,RokN+TG42xfNbSnp/s/LzA==,101,114.2821,10,0,0,1,0,0,0,1
SZ5PsICMRCVgS96GdtLXQlNZog87arypl49WWDgqXms=,H5eFxyczzwYtzRGvoOKazA==,2,920.0,10,0,0,1,0,0,0,1
eMqEBWHwlq/hFU/JyTWpMDDqObYYM8sKrX4fe+VTes0=,Wo130pvtGbittyT/k+dZhg==,36,65.75,10,0,0,1,0,0,0,1
t5P5UUZSHyuUcEj10O3yGTfp3nUE0V3qeDSyGRYimxM=,MlTzTRv0461dpiD18RB4qg==,19,232.6111,10,0,0,1,0,0,0,1
xJKSDTL0ArDlr97iu6/Q2ryxMvj5AnYYvxMGqxONSxY=,wkGyaq73HeZxiFtiluE2DA==,9,149.1429,10,0,0,1,0,0,0,1
0/CbVtf8zjiIpcfUs2r3kefeIezxQyM84PxICLLMI1E=,rWxCl6ughGrtFBx9WaSS4Q==,23,87.5455,10,0,0,1,0,0,0,1
1/f4iwpi9FQk69RyxwVG8sIxfT2aQbQml09ZmIWgb/g=,ct9qNQRHBqxtMA/iUtvomw==,92,71.8718,5,0,1,0,0,0,0,1
3QjuHVhPYy/3yD1ggv2iHFNZog87arypl49WWDgqXms=,pQRno0wdAqH/yuKimZHCfw==,47,13.5957,10,0,0,1,0,0,0,1
4wPwU2QWjRj8yIxRtCA/v4QfEPy474LHgiH+DqE/Q/U=,uQFU0tzA/cY3pZw38LOUmg==,37,62.0606,10,0,0,1,0,0,0,1
V9xUtlMEbDCZoZ5Q/qSVQ70a85oPOFr1GkpsXio6Lrk=,mCVmYPipq/0yNaaD7Xqgsg==,48,178.7059,10,0,0,1,0,0,0,1
bBgBNv9qNnM/zrXhkGwLxLIUIcU7oi9gvVdx90RPvMk=,wunel+bQBC49pzwWws7Rxg==,27,129.3,10,0,0,1,0,0,0,1
kIZsBuxPEZcPKRzWkAGO1x2OqEIsylzL2IeQw5d0k8A=,Js6fpEILy5ijwLzkYqs/9w==,91,136.8356,10,0,0,1,0,0,0,1
s2xcidyPa+r/n/IiILA/nM0O2XR6Clb3OEL/yGsdI6U=,pS44/M3v37vHzJtKj0ExKg==,16,107.3077,10,0,0,1,0,0,0,1
tNMOyvpGRsdp/PsD9N5LBii50R481CmjPiuw3ubWbCA=,4jvf5zHr2aELvC9Pp26pnA==,18,128.8,10,4,0,1,0,0,0,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C5zeTE9VcIIIJ5D0PgWXDFA=,9IKYRLF20MLaV6WuJl3tQw==,58,9.6552,1,0,0,0,0,1,0,1
Yef97oRw49nq/muNjKnGPHjOskzB3nNN/8eq56CldLo=,8bR3rXq9X0eJLXTzNfZSNg==,30,60.8571,10,0,0,1,0,0,0,1
kVra+nd3FyVFV9/0SX/9O/eOWZnJpZ94UHUsD+J4CMc=,zVeBxglZ0g/4/Gvsh2xQ1Q==,28,18.96,10,0,0,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
0G//mogiHia6ZlWtkKha9BYLP8kxZC8tpEnWBHkiiTY=,yeQUMLLv2/VcahRwQpp7jg==,26,68.4,10,0,0,1,0,0,0,1
BFBy/KaEY5a6bnFVFQ6y5WDHkZmRCJdvtX51GsI0XS0=,PD2k/mZwQfeFWnJP1CnPzQ==,36,90.0938,10,0,0,1,0,0,0,1
BFBy/KaEY5a6bnFVFQ6y5WDHkZmRCJdvtX51GsI0XS0=,PD2k/mZwQfeFWnJP1CnPzQ==,36,90.0938,10,0,0,1,0,0,0,1
M9Gx7UnooIGfFXd9VUAViVB6ZM7mHIQSYQmwuZR/D+U=,jE5h/iZapt8whqZpmfxbpg==,14,194.9231,10,0,0,1,0,0,0,1
PEuC+wnXeyNGt6ye18ROSSBtUPJ47BrskAyjbI0DG/E=,1wdjtsNALiBBWR3anYG/Pw==,38,111.9375,10,0,0,1,0,0,0,1
WjYQXqrXCD//gY/UJ7rU5AbsDQ/rPAyfekwEOJeTpPY=,PrvAVtoZSUjrfuAAbaLD+Q==,30,40.3214,10,0,0,1,0,0,0,1
+sY1T2duulSC7XeL3ddMPtKDeRd1RS32Qx71LO630m0=,3qIzNqq4C2joAcSLsoswGw==,25,105.5,10,0,0,1,0,0,0,1
+sY1T2duulSC7XeL3ddMPtKDeRd1RS32Qx71LO630m0=,3qIzNqq4C2joAcSLsoswGw==,25,105.5,10,0,0,1,0,0,0,1
5qCSZ0p5TG4ba2msBKFTlD7QgeBhtbFwQJfgVvnVJsE=,aOYllVkQUppLgeambefXUQ==,6,269.8333,10,0,0,1,0,0,0,1
GI+RYYV/5k3bO5O/nXhJuE9oANfbIRJalb+FTiQL3Sg=,YqQIpSDEWjm1fsGrmzu5vA==,20,277.4706,25,0,0,1,0,0,0,1
VfuFTbIbviIh0HWt2gKB3hpBV+659nwopk3PNCNQMeo=,CeBk9e6LBTD7FShnYgBXPg==,6,174.1667,10,0,0,1,0,0,0,1
Wo5+cGT9bpkqMkY+Qts+6xutJqw0FaTuOUFTqFgBsHk=,j8bslrH+n2t8pcPTef+Ziw==,23,370.9375,10,0,0,1,0,0,0,1
bBgBNv9qNnM/zrXhkGwLxLIUIcU7oi9gvVdx90RPvMk=,wunel+bQBC49pzwWws7Rxg==,27,129.3,10,0,0,1,0,0,0,1
+sY1T2duulSC7XeL3ddMPtKDeRd1RS32Qx71LO630m0=,3qIzNqq4C2joAcSLsoswGw==,25,105.5,10,0,0,1,0,0,0,1
DuybRPBoXrVtnXUFt20S8cjCBV/gPaDxOrOQ6Yhnx+E=,IloKhx8wR4sMefYgDjpDrA==,38,93.8788,10,0,0,1,0,0,0,1
K9bcRQLxf3rwJuk4oYuDqMSAOX1Q/R1st7hS1plL/SY=,5/sh3gWBqstXDokKHQzOyw==,23,100.0,10,0,0,1,0,0,0,1
MF8sFDsIX9fM3jZmU7Ce80EkTkXlyXdDAvi9z4xnJbc=,TbbNfccLMCyNYTFKchVLwg==,20,179.1579,10,0,0,1,0,0,0,1
USucPj+38UAjiNJmcQvMcc9yVqZBson7sb35R4s/Ec8=,g/ETtWgeBISmwAKB7ZT1KQ==,17,127.6875,25,0,0,1,0,0,0,1
V/z1PP9QzYGYlvuZDQ9moSG18qGetde5ctRoQrB0EBo=,c4MhIepr5Fqwd+UmC+4f5A==,96,79.4231,10,0,1,1,0,0,0,1
xJKSDTL0ArDlr97iu6/Q2ryxMvj5AnYYvxMGqxONSxY=,wkGyaq73HeZxiFtiluE2DA==,9,149.1429,10,0,0,1,0,0,0,1
xjir7n8Riz5NPWR+1op/UWORvezCKwDFsqsGL3XSf3s=,W+eGhcmqfmQfBkIOyJhvbQ==,56,66.3,10,0,0,1,0,0,0,1
3v4CTZB4wqKVDbUAZrEzafeOWZnJpZ94UHUsD+J4CMc=,WMrNvi423jzFSOMLfW9s1w==,11,51.4545,10,0,0,1,0,0,0,1
6J2dknpfX9qyr2gcvJh6Myi50R481CmjPiuw3ubWbCA=,B1lj66193yVdjqRLhGct6A==,7,27.4286,10,1,0,1,0,0,0,1
9hmGa+BkR49OPMv+pcvjsPrKXHRSaVjUiYsCKQ66opI=,wwnmFBKIpGGn8dzY5t5oXw==,72,206.3462,10,0,0,1,0,0,0,1
GrFohhPadRKaxReO1rOvck6HeaVvWgvXk41EaHQUf98=,9dXETN7mOkEvFyWWtyMo7Q==,19,88.0,10,0,0,1,0,0,0,1
HoukkLaLFUy3hK2sze1+TKoNQIyvnjG3Gkn7nb+ddLg=,5q9vUDLYpfl0Ecj16Z+0dw==,59,84.8571,10,0,0,1,0,0,0,1
fNI4gnqji3L9gU5sANht94dTiqhYh3b6vFoB1AEB5YA=,VW42JhYN9Ap4iqzyL6NUhg==,88,43.9595,10,0,1,1,0,0,0,1
rjMM4mkRlBn/+vPF7qddn8IxfT2aQbQml09ZmIWgb/g=,7h0PWyVCwtXOdGhnPmVXDQ==,12,147.1,10,0,0,1,0,0,0,1
yx2DRxeoWxN0yazJWaLXgyBtUPJ47BrskAyjbI0DG/E=,6jnFw5RtTVWnpSx6dx9PMg==,41,77.65,10,0,0,1,0,0,0,1
+y/1m9wdsTiOx0weQJ8EULLx+yVDQy+YY05qz9NFu+Y=,RIJd3UUa37hkHr0bOv3xSA==,8,54.0,10,1,0,1,0,0,0,1
E458j2wBr+zUKE8qdwUPSzP8ocNbep4gU1C+cyeN30A=,WVlJdaX4OcZ2FQVgqG+skQ==,119,19.9153,6,2,1,0,1,0,0,1
aHWmsD8pvlBjHY6GWmvKTPlefBFiprKvFiTspRGEImA=,tubjwRXgWjhZhkCbgSPPMg==,33,84.25,10,0,0,1,0,0,0,1
ek5RUYyn8iIDRiCgPj5lSvBHEmHvVfUmTDbQkkemCVQ=,eRDMbYK+Z0Y4G3q320Y8gg==,4,85.75,10,0,0,1,0,0,0,1
npjSOhathg29urNT9LzOnX3AxIi0Gx7d89u3Ep9biA4=,DDFRRKWSuCRyANM5GJyxNA==,56,28.8462,10,0,0,1,0,0,0,1
oZSEijWIoQOTruooAZdszfuc1I981vR2DRB0ODujyWk=,k6SnnAsCqTHV51h/UCMzfQ==,63,93.2545,10,0,0,1,0,0,0,1
qNqRMFgHZ0Hoy7LD00Rvtg5LmpLus5a6/anZBn0iWok=,C3IkEpw1hzvQRAGyJczLQA==,89,14.4157,7,1,1,0,0,0,0,1
rUGZSelcT+H5eDn53HLrpGDHkZmRCJdvtX51GsI0XS0=,YYDBoO2P/jCYVDgc2ez/QA==,64,54.5167,10,0,0,1,0,0,0,1
zG1wUS700eQP8AI1UdsoBvuc1I981vR2DRB0ODujyWk=,F+OWxrWi1ju76DY6gvDEIA==,38,47.2188,10,0,0,1,0,0,0,1
zG1wUS700eQP8AI1UdsoBvuc1I981vR2DRB0ODujyWk=,F+OWxrWi1ju76DY6gvDEIA==,38,47.2188,10,0,0,1,0,0,0,1
049epicx60FPxIL63N9eUnvmmFRz39HJuyF7J6o53Ag=,PGvkJ4nMsXw0mHbL5PCURQ==,48,150.4324,10,0,0,1,0,0,0,1
VfuFTbIbviIh0HWt2gKB3hpBV+659nwopk3PNCNQMeo=,CeBk9e6LBTD7FShnYgBXPg==,6,174.1667,10,0,0,1,0,0,0,1
hXwcs3KABAxDX5N4NgKHyCBtUPJ47BrskAyjbI0DG/E=,MBlpTviE0zGN+lvmhG6WAg==,93,65.8876,10,0,1,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
u5V/Ue4nsZROojqyeFM8SYdTiqhYh3b6vFoB1AEB5YA=,ItvhV6XewF9g20zw5vojjQ==,18,134.5294,10,0,0,1,0,0,0,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
yx2DRxeoWxN0yazJWaLXgw1yAWLbLI3T0bI5JCYqNmY=,S4bRHZjbxzv3Zb8zJv8ngg==,24,66.4583,10,0,0,1,0,0,0,1
/JeIVB7ELzAev0q2ERUt9T7QgeBhtbFwQJfgVvnVJsE=,dUACHICl+9gokX08PVx9Yg==,65,154.5556,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/Cz7QgeBhtbFwQJfgVvnVJsE=,rPKeevRrDQPH9YxdKGWxhQ==,75,7.8533,2,0,0,0,0,1,0,1
6J2dknpfX9qyr2gcvJh6Myi50R481CmjPiuw3ubWbCA=,B1lj66193yVdjqRLhGct6A==,7,27.4286,10,1,0,1,0,0,0,1
8MfxaI4SOB32HadQxd8hlfuc1I981vR2DRB0ODujyWk=,iKPKaTbn6ssIQkCya+HVHQ==,91,88.9767,10,0,0,1,0,0,0,1
fNI4gnqji3L9gU5sANht94dTiqhYh3b6vFoB1AEB5YA=,VW42JhYN9Ap4iqzyL6NUhg==,88,43.9595,10,0,1,1,0,0,0,1
uBBjahvEAtQVO9N/D3XfUMjCBV/gPaDxOrOQ6Yhnx+E=,3KHJzlW7GS++QgWBAukViw==,46,78.881,10,0,0,1,0,0,0,1
+sY1T2duulSC7XeL3ddMPtKDeRd1RS32Qx71LO630m0=,3qIzNqq4C2joAcSLsoswGw==,25,105.5,10,0,0,1,0,0,0,1
1TyF51C5uqcUZAvzHNCmw5lXvijFPs06ihsNoTcKKbI=,mZH8yjqW1fsy9hkrCcMnVw==,29,461.913,10,0,0,1,0,0,0,1
BqZwGXsB+HwnIhLtUva/YxWpXqiACSbtEACfxbJD8Zc=,67VJCb3C9LMJCVvY60Ul5A==,10,221.5556,10,0,0,1,0,0,0,1
CNAb0VUS88Ifi5t1SCWp5BpBV+659nwopk3PNCNQMeo=,tr7bvbaAnMtLSdqC+tGDnw==,19,128.3158,10,0,0,1,0,0,0,1
Es7H2bPI80FXqljoS7pzQii50R481CmjPiuw3ubWbCA=,/h+LwftgaFAG9B8PuE5crg==,15,40.0,10,0,0,1,0,0,0,1
Es7H2bPI80FXqljoS7pzQii50R481CmjPiuw3ubWbCA=,/h+LwftgaFAG9B8PuE5crg==,15,40.0,10,0,0,1,0,0,0,1
kiAvbSPklmbiQym3o3LQiRWpXqiACSbtEACfxbJD8Zc=,e2/2PBxH+yHgBqbcCHjzOw==,31,80.8966,25,0,0,1,0,0,0,1
AYfVeJG+HRfw/qBqggmuileifiWv1Ig9Zb1QH61Gi4c=,u6ML5mEbJRPXy5iuaMdQJA==,39,72.5882,10,0,0,1,0,0,0,1
CNAb0VUS88Ifi5t1SCWp5BpBV+659nwopk3PNCNQMeo=,tr7bvbaAnMtLSdqC+tGDnw==,19,128.3158,10,0,0,1,0,0,0,1
CjQ2M+GoekIareG0gkdvK7IUIcU7oi9gvVdx90RPvMk=,wLzNMHcth7t2XHfB36aNmA==,1,1094.0,10,0,0,1,0,0,0,1
USucPj+38UAjiNJmcQvMcc9yVqZBson7sb35R4s/Ec8=,g/ETtWgeBISmwAKB7ZT1KQ==,17,127.6875,25,0,0,1,0,0,0,1
VQfyZQsqIEGeIGfc9NeZoI2deu7+NM6Pgih/E9LN4YI=,FOtVHnYcK9u7VoZ/T5VZ6g==,94,168.0685,10,0,0,1,0,0,0,1
m8CdhIb4UrQJGJAVzsYTMiBtUPJ47BrskAyjbI0DG/E=,P4nxJae4ng6k2OxKj/Hd1Q==,37,89.5152,10,0,0,1,0,0,0,1
oysa/881XyHp+y6Jm/0Z/o2deu7+NM6Pgih/E9LN4YI=,dbiJddFWnNNmYnZ552dfOA==,25,135.1304,10,0,0,1,0,0,0,1
t8LIUBV1DHa9osWyf975gjDqObYYM8sKrX4fe+VTes0=,e1WcyyDla9VhFsAbHh/07A==,36,58.1,10,0,0,1,0,0,0,1
yx2DRxeoWxN0yazJWaLXgyBtUPJ47BrskAyjbI0DG/E=,6jnFw5RtTVWnpSx6dx9PMg==,41,77.65,10,0,0,1,0,0,0,1
8+Gz9szvtGwxLMBm7+KmdOFFlVUOPaewPb8upnzLPpg=,z5v8cdeDdlODRzdmsDmRRQ==,112,110.2644,10,0,0,1,0,0,0,1
goFIvYN0lwTQ8rWy2TIf8qcSeqL2cg9N+KrddW9k4Xo=,OvVQ6G95lqhY1dljr5wsOQ==,30,102.8571,10,0,0,1,0,0,0,1
t8LIUBV1DHa9osWyf975gjDqObYYM8sKrX4fe+VTes0=,e1WcyyDla9VhFsAbHh/07A==,36,58.1,10,0,0,1,0,0,0,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
MYCocyd4QplS0wKmZw5zWePzA483UZUo9vwmlCQpj1U=,kRxIG3ZHWGwSCkBBfyIxVQ==,12,186.5,10,0,0,1,0,0,0,1
RaUcvI32NCNzCqSd0Qii9x2OqEIsylzL2IeQw5d0k8A=,I8FTxcrMXEQ7vI16zX5SyQ==,54,94.7451,10,0,0,1,0,0,0,1
YDhXMyxx/+nXH8Qce2Zg/vrKXHRSaVjUiYsCKQ66opI=,/8kZ8aCtuqFd5/U+BFcyhg==,30,186.125,10,0,0,1,0,0,0,1
aM/d2Cfw+hZNwJffS+/9TH3AxIi0Gx7d89u3Ep9biA4=,rhpJdNSXdQe0DgtBnMDoWw==,6,379.2,10,0,0,1,0,0,0,1
sHDI1+9re6JWdRE8dC835YqM8pLSTgbE2YNECvBI8zg=,C8EGfKAXbpXwlja1xGMKQg==,37,98.2571,10,0,0,1,0,0,0,1
yNQSI8vsilvT/K+IUwxj+SkAFKbtzzJ0g2q6ZSqeOIY=,7M5rjD2Nea0jtusmYY+JtQ==,43,464.8462,10,0,0,1,0,0,0,1
0G5D4S31xjBGZJ7JNJpsvHjOskzB3nNN/8eq56CldLo=,hsAXUAL12mt4lczTpaOugw==,31,203.7857,10,0,0,1,0,0,0,1
6bkmLaPY411dZbin2Zu35C4puwqqQnCUK4Wid9s0xs8=,x8gD6IGblLNYF4m0QD4lLQ==,24,97.1,10,0,0,1,0,0,0,1
Vkqh3XbB34PKYzwPy8Qxw/q6P7de4NsZd+JjnFJsimo=,zh7qDtmHThm2ZIEnZXVGuA==,27,120.2,10,0,0,1,0,0,0,1
YGDg7cggY35Dn0FBq63v7MjCBV/gPaDxOrOQ6Yhnx+E=,NC55fwT+9AkvfiKRAcCBjA==,42,97.8824,10,0,0,1,0,0,0,1
ktxGf6lGM48RcLRjOMNjZTDqObYYM8sKrX4fe+VTes0=,cvH4XHAaWNAu7BRufPpurQ==,33,95.4516,10,0,0,1,0,0,0,1
oqpm9phMyYXSnNNPNwmYFXjOskzB3nNN/8eq56CldLo=,XBbjTO8Ie939Va7xilGxPg==,4,171.0,10,0,0,1,0,0,0,1
xqkXuW7NP1ZB9KB6BTeK8RvmLiSDqwsLOKsBHxcSHas=,R8JZbksIfMlJKGEHnxZ5MA==,73,71.0441,10,1,0,1,0,0,0,1
2Y2O7E/j1mtdIpcoM4zEj5lXvijFPs06ihsNoTcKKbI=,LjDf+oXes5rLwrDyxdMQMA==,66,135.4074,10,0,0,1,0,0,0,1
39DqrgJ0whcu2rutfe3/C5zeTE9VcIIIJ5D0PgWXDFA=,9IKYRLF20MLaV6WuJl3tQw==,58,9.6552,1,0,0,0,0,1,0,1
HoukkLaLFUy3hK2sze1+TKoNQIyvnjG3Gkn7nb+ddLg=,5q9vUDLYpfl0Ecj16Z+0dw==,59,84.8571,10,0,0,1,0,0,0,1
JUbJh9pvBIS2tIxsrXsLg7Lx+yVDQy+YY05qz9NFu+Y=,nVHAmBjTxWezAi4VyDearg==,19,317.6,10,0,0,1,0,0,0,1
TvhSQuNjwgES18PL5lTXJPEPNkL7x7LjGDA+Fv3K2hY=,M5RBlMbGIsrUfxBgJMaA5g==,57,67.8519,10,0,0,1,0,0,0,1
V9xUtlMEbDCZoZ5Q/qSVQ70a85oPOFr1GkpsXio6Lrk=,mCVmYPipq/0yNaaD7Xqgsg==,48,178.7059,10,0,0,1,0,0,0,1
kIZsBuxPEZcPKRzWkAGO13vmmFRz39HJuyF7J6o53Ag=,PDtu6knhJo84MTjMl6H9rg==,14,58.0714,10,0,0,1,0,0,0,1
t/YpowXqoXW/kyHoxwvIureP+ffndjPBY94xvXcvRZQ=,2QyvFCtMyqPQ772k+Aa1rw==,30,80.6154,10,0,0,1,0,0,0,1
t8LIUBV1DHa9osWyf975gjDqObYYM8sKrX4fe+VTes0=,e1WcyyDla9VhFsAbHh/07A==,36,58.1,10,0,0,1,0,0,0,1
3v4CTZB4wqKVDbUAZrEzafeOWZnJpZ94UHUsD+J4CMc=,WMrNvi423jzFSOMLfW9s1w==,11,51.4545,10,0,0,1,0,0,0,1
6CDUemvcaJnQS8RjCZ9ATI0Xd4fdFJENJK26d59ifj8=,eoxVSw50ADU/SOR+e8Vh1w==,43,72.2439,10,0,0,1,0,0,0,1
Emavt7nH5XrT0YK/WPxrMsqX0+a+Uej8Gf7kQNc4Tgw=,OXmK7Vr1URmip2J2XW1PUg==,57,77.6667,25,0,0,1,0,0,0,1
gToQOyOWMMeEvNtNleXDAiHUSM8ul/JTdxi06GTwFDg=,eGPhbfCk4sQNEmVbhLLcMA==,14,36.0,25,0,0,1,0,0,0,1
iv5U4aYmhDfHlzLVcSnCm0Qjs7G9PprWbjy+Y/cDMro=,FNF1Lt9e6ollESoiX5awWA==,33,79.4333,11,0,0,1,0,0,0,1
0cWZNYeWS7OcyNETd5M/DI7HmjcUDlDTU4/wgL90T48=,EYSetMNoB4nSKw43MV/cpA==,16,121.9333,10,0,0,1,0,0,0,1
B/eDf0uLHzTAotOlTIpUHz7QgeBhtbFwQJfgVvnVJsE=,uXIFYwuAzOXV6VBrRDfSsQ==,11,260.0,10,0,0,1,0,0,0,1
GrFohhPadRKaxReO1rOvcmyejUJ6xhVbsut4qPA3HsU=,Lq5hDRDPiGf2xhTq9Vtxqw==,16,85.75,10,0,0,1,0,0,0,1
N+2lnS7u6QVgF2dUAtDFEWDHkZmRCJdvtX51GsI0XS0=,BRQjE8a5pqamPsTK2BCXYQ==,58,132.46,10,0,0,1,0,0,0,1
RvA71qSpCGYZgxPN2LRiFefeIezxQyM84PxICLLMI1E=,40xBw7cFG18cV3HJpECxGQ==,10,286.5,10,0,0,1,0,0,0,1
oZSEijWIoQOTruooAZdszfuc1I981vR2DRB0ODujyWk=,k6SnnAsCqTHV51h/UCMzfQ==,63,93.2545,10,0,0,1,0,0,0,1
oysa/881XyHp+y6Jm/0Z/vEPNkL7x7LjGDA+Fv3K2hY=,Ra58yks75ibX0CSVkh6MAg==,30,159.0357,10,0,0,1,0,0,0,1
w1t/O2BcxhD41vv2rdCpsLur7M7+Fgs8q+bv0zNNsOA=,mIUnbHfzc5cZtaFrF68H9w==,65,82.8085,10,0,0,1,0,0,0,1
/JeIVB7ELzAev0q2ERUt9T7QgeBhtbFwQJfgVvnVJsE=,dUACHICl+9gokX08PVx9Yg==,65,154.5556,10,0,0,1,0,0,0,1
0G5D4S31xjBGZJ7JNJpsvHjOskzB3nNN/8eq56CldLo=,hsAXUAL12mt4lczTpaOugw==,31,203.7857,10,0,0,1,0,0,0,1
Gu/PdXXGja61xby3pMM/aY7HmjcUDlDTU4/wgL90T48=,NfYVN74SRw04L9V7PdUc8w==,23,40.85,10,0,0,1,0,0,0,1
Z37fM25x7yDaoAHMAJRQycw7Da9tv3bfidzDpGer01E=,WbuoAWVw9yfUfNxzk+xaUw==,15,93.2,10,0,0,1,0,0,0,1
aHWmsD8pvlBjHY6GWmvKTPlefBFiprKvFiTspRGEImA=,tubjwRXgWjhZhkCbgSPPMg==,33,84.25,10,0,0,1,0,0,0,1
A+c8RC0s4fk/h+A5oMu/aMw7Da9tv3bfidzDpGer01E=,6DGvC0UOG/hYwbuf9j5DCA==,55,120.6735,10,0,0,1,0,0,0,1
BFBy/KaEY5a6bnFVFQ6y5WDHkZmRCJdvtX51GsI0XS0=,PD2k/mZwQfeFWnJP1CnPzQ==,36,90.0938,10,0,0,1,0,0,0,1
HoukkLaLFUy3hK2sze1+TKoNQIyvnjG3Gkn7nb+ddLg=,5q9vUDLYpfl0Ecj16Z+0dw==,59,84.8571,10,0,0,1,0,0,0,1
iv5U4aYmhDfHlzLVcSnCm0Qjs7G9PprWbjy+Y/cDMro=,FNF1Lt9e6ollESoiX5awWA==,33,79.4333,11,0,0,1,0,0,0,1
kEJsx6QPtwPFq8WC3Q9c1LeP+ffndjPBY94xvXcvRZQ=,ryzHDdbi1Go/8dexhhCnZA==,37,180.0556,25,0,0,1,0,0,0,1
kIZsBuxPEZcPKRzWkAGO13vmmFRz39HJuyF7J6o53Ag=,PDtu6knhJo84MTjMl6H9rg==,14,58.0714,10,0,0,1,0,0,0,1
yOYJrHH8BV1pc7h1bQiIonZGaVPc/YsRV8ERt6Nj2r4=,3+H4sda312upZfU0MR+2iw==,22,41.8636,10,0,0,1,0,0,0,1
