user_id,msisdn,risk_score,high_risk
HaZ9O2UxqxlMmQ/JCDcSwA==,kf6aSleteKFIyopVYUrcdg==,0.26,0
KHgGRsWSkv/NHU0k3fUMzA==,j/NeAqNVpllwCUYstrCMyw==,0.26,0
BtXzLgDcfcObuhrTdJmpzw==,CSh9IZGV14WDW9Z3wUi0/g==,0.26,0
vBlENue6TfckYblovpKfbQ==,VeEbkirQbZkmYafhovZ78Q==,0.35,1
gLUrjhdNNMENVAcNJ7cheQ==,M36TlKD8oHTac994MtpLMg==,0.26,0
oPgCR8WN6NV1fEY4ehR56A==,kQFfFI+fRCXbUa3a0TMJgg==,0.26,0
VFVbcW+SFL1O/e3/TSaRFA==,TXgfxJsod9Zi9KUB9TGwOg==,0.305,1
+0KKTl1Mou8kBZI/AF6osQ==,XGJFyBEMQpdxdQOqMCIETw==,0.26,0
2IBC5aqWnElb8voSuw9YRw==,TpKeS5fk1O3udnckEBpkpw==,0.26,0
eE/nWvKApVYeqwYJhHAeGA==,9aA0zr2sG01F6haXs/sMZg==,0.35,1
ZErtUNKhu0PCnloX+TVZgA==,MPdOPuXwgcg7cRnqvVgN7Q==,0.26,0
LxxNbo1qGtpudzE1/Ocw6A==,EkA0I90bTC/aHqUtcrccHg==,0.26,0
Qw/2AG/eVR/TFYeTSYXbJQ==,905Grfo9SjpDVR5UEe+ltg==,0.305,1
LTkN4arAJwlOqysRxq7onQ==,CH17tE9lqWKah9RWfNOfBw==,0.26,0
j2liyENgI2prE/5vuLkEbw==,CDbXF9eSXeWIq3lJRZ0xFA==,0.35,1
dnR0VclwS4Zd9+C3lJ+n1g==,BEYwmPTV6odEbC3e0nWMAw==,0.305,1
brc1xPZUQpTG6rq66IUsKw==,WKQ8IbxtMjkoyoEGM7vciQ==,0.26,0
/ylLfR42IwMT3af9K5k/Tg==,TkEoU+3kS/29tVnESgsAtg==,0.305,1
Qp1NGscjW2GRmbIQET5XmQ==,3lrNwnLq0Bpz9XdwBSNs6g==,0.26,0
//x1djhTMLlYZHEB+mlSzw==,6d6wHnRKiqaVv2oHpiR8jg==,0.35,1
fMCuCtNFS5wRb+m4ELdT1Q==,AvcEoqNc8IjIKKKC2h9BZw==,0.305,1
iV3M69gUzG9fgZUdc4E9lA==,zPFk3/cVVmlDwEgCqUrn7w==,0.26,0
FaRe4nf6/AU5UhWh06sqxw==,BdY2zmps3OPKFvlsM3A5CQ==,0.305,1
jkC6ZrXOF9eQEXgOpJLrSA==,gt9KjQIogRhsh16qRgiUUQ==,0.26,0
1l9odSE0f/2FKV5sD/MTyA==,4C2redbUY+fDS0DBr+PV7g==,0.35,1
tqLm6ML6SLtdA4nZ7xGSgQ==,PrzR9LS9STWt6CSpe+b7Sw==,0.35,1
zyBnSHznSyK4wT/i0XWLAA==,+XWVmw5r5JUiiGbfPosnLA==,0.26,0
BOMr5dHcdn+ofXqTz14PSA==,W8rhVS/lss2cIA0B3sOvdQ==,0.26,0
gpxpPGOeo6E+P14Nu+0y0A==,z2k94hXtKsVcu58RheSd7w==,0.26,0
7DSzSKTfNMt+5i/PsHqupg==,NxKG0SwuHHV+E1fA28d9DQ==,0.26,0
njR7k6128FAbqWvLaDkBXQ==,5jPz/yfEEoO+TEO9gf4UVg==,0.26,0
ZyIB2gis3QIoySGStrkDBA==,VB1xdUxTH4NYb8narlWTkQ==,0.26,0
BHRryz/IW/6q+A1cJvMv2Q==,wqp0zFYxfvmRKpAZHTdRxg==,0.35,1
QErNfoMz5qP0NHP2uymsXA==,MHBR+KtzrYbuvZUNN0u/OA==,0.26,0
YzqyyCbVMW5bWt0+R7N7pA==,wOtjMKhwracWU/i4ESYJnQ==,0.26,0
KU1PIu9pM15/qKPFq5q2sQ==,JML+/THq0trQe3lo8Y7MOA==,0.26,0
aAxzslmmlnDjBI/VuaWcDg==,rYEQjS1B9vE7cFUvtT2GkA==,0.305,1
87GnUaOEIGQ+h9t+N1g4rQ==,PR/ClYCZsGxI0NzyWNQmNA==,0.305,1
Tg9MWEkEi8Q9EKGFUg5mLQ==,ZvOooIWSQXtOV4KYpnsvDA==,0.305,1
txK6Lpj3m79+LVdlbGnF3w==,ucarGRtLHquBwC711nP/FA==,0.305,1
h72mZB6uS2jZgDiUw3GUNg==,+xihosEjTRJc2UQxqSXtIg==,0.26,0
wecvTuk84cQVrJZNPntz+Q==,KOt+srlE2ufc4pDcBaGUzg==,0.305,1
f+NXptQo47M7Jgqs+RtKxA==,jk2Qz9SCOD/k4V3WIvVUCQ==,0.305,1
qQzNYFTxgSoDHzfZWD97OA==,rgDtDtlyVY8QNOW1XGRxng==,0.26,0
Pczxl8xrH3M1KgpC/kirug==,jb8YmeLu1inSKPbsseIdhw==,0.35,1
fPw3I6Vhkn0ctntUI+j5ZQ==,45+MvrytEqbEwp+ktNbweg==,0.26,0
u9Bj1zyZRFQ+f1hSg89uzw==,eCwU3EHok3GtKzJApa4cxg==,0.26,0
aZYQTgXas9dUh8obTQGI5g==,CGd74yval1H8L6LZRD5Bww==,0.305,1
yaAt6XkxROMHdnwdHk3AqA==,oI3s4WPXQ7sZW8Es7rxqVw==,0.35,1
VSfHO2dwzLXhFdzxOdHqVA==,T8M7JxBJWfqv+uWlBbspwQ==,0.26,0
ILysHAsGa7LXtsR4+e8Ngw==,rD/NYzP8kXtW3ZibRjXd7A==,0.305,1
80V2+jUlmubT0AgtKyj00Q==,c/wIc/qsqZdc0CSIrnVF3Q==,0.35,1
LYKh9IoV8bQ+T8WEI5dpAw==,He6w+JxPlu+3v3mVlLobjg==,0.35,1
fPnTQ61FmE50Xb3xu8pacQ==,Di3jqDkTxo6glBr9uhw8kg==,0.35,1
6iLGwEzmdfCf7IZrW+9UwA==,k26xCvu2zVxJ/FmrjerKJg==,0.35,1
sLLQbry+WkEAU3X411pxJA==,5T6t+RvALbIaTm2r7gtxXA==,0.26,0
yMg/iUV75OAcmbkR0++/6g==,60yPct/Neltk0K3RFp5LxA==,0.26,0
nG5KpQYqSjZtMUv0lBiXQg==,729cdGpC5/QcqwGrN8rZiQ==,0.305,1
qOcD+qBPZKCohs+ZDCgkuQ==,5xJAyZ7GwK5k5pJl9Ja+Dw==,0.26,0
6mhURPmzpb2k6KfnllImpg==,MoOFJOspBYS+g4zYxRbWew==,0.35,1
5Boj02czZRiC8nxU1n3jwA==,iCwBYocMshq+DUCC/253Zw==,0.26,0
h37lA4vKxlkZ0K+k/i0YNA==,EwIm//9g9Mb2PLD5CIPdOQ==,0.35,1
qsMv7kDG5czQxVxh3BYtng==,lgiOyUiFG/odIJGg7i8ccg==,0.26,0
o8mM0hZT3ZJH5XvmaRCjjg==,stgPE28IJgMzESHhekD1dg==,0.26,0
z+BZAc3Y09OgstEWA8WQKw==,orfABq6KTnwbfLpKBw+HoQ==,0.26,0
NM1SgAcpmslDQbs8LeOvYQ==,VG7zDEbU8yScspEFOLK5YA==,0.305,1
BRNU6NQHUGLCz7tGYTI+BQ==,6+Rz8o3gpq4qivvWxJOc8A==,0.305,1
xI1WsfwtgdWznL1gEu3qsA==,lMvZKDdH1c1uNxPKYNTcqg==,0.35,1
dFA/DpApdt/PONA/rHg+Dw==,rQF/oEuYunkGWBz5Swd6oQ==,0.26,0
JyGwwTUC/SGgst1T2p1Q/Q==,J4kd7N6kn4n39hDINoXxVw==,0.35,1
1Z0VWGTCstM9SN1Sohc1Bg==,1p2xnBPjLWc6ID4+erohyA==,0.305,1
4YjC+riHf8OtKXs1gJAA+A==,s5QpXZgMrrFBCPcI7/I+9w==,0.26,0
CiBmo752TodjIYgkatBQpg==,HYFNGFdjMXyBZkbAKidBTg==,0.305,1
/xzsbJyF1k/NdoJbU9gLnQ==,MN6ZZSksYWTMG+6hKaVWdw==,0.35,1
7crBahlU//RyiZgmy50Pdw==,r/xb8qNN89mVTvU8bYqvgw==,0.35,1
0n1ilC/piO2ijrgavG+nCA==,9FXOVrzBuOejrhHaJ6r25A==,0.35,1
Tybh1MOQz6Eq0vWruvtdNg==,uh/hQ3b71yF89uraMa490w==,0.305,1
kdxXEOf2njfqiatGl/FkkA==,nZJu6G9HQyxtBgaaLk3eIg==,0.26,0
31Vv73+05+MDmhniCGqI+g==,sSSIXUcJJimpMd71qS0zbg==,0.35,1
R3Rz5r85qYMTfG5qwI3G8Q==,bCQwAZ7tA8+yWGMj583MDA==,0.26,0
wNG1Uz1VlFuXFKgsDBpwzQ==,rectL0ipqzfF4RonmwJl+Q==,0.305,1
4s8Vzh883wxVwfzuvv78rQ==,KPyLp6G+HxbzXCDjXn+XMw==,0.7500000000000001,1
1CtOgA9DSCUHOJOn6GhtZA==,JI67cvKGrhGu8RmBzhPfYA==,0.26,0
TDQ2Fe5CuFrtdsAhoYyO+w==,a2nixJKfYSs+WJclrncoJA==,0.26,0
Jtds2i/7J9VH4f1QaKv7bA==,mV76ghv14H6bbHf8y8Tr6w==,0.26,0
n8yMex6N0jamkI0hZhGy3w==,FVAuN+Xj6pMTVAJqAo2rrg==,0.26,0
1YGhWVzoP/Xv0tkrlRWxKA==,l1iXz4RYB24Oyo07Djc7lQ==,0.35,1
fY0hobeQVtI4rsWcnTk6nQ==,loEmu8QwiEA4dY/jcDa0cA==,0.26,0
dG0DqvO6FVRk1JXDt1QCJw==,HHqBOkpEt1fgH1CBT9Ng/Q==,0.26,0
rmk8Ld/FCJB+o6bwTiz8SA==,/QTyIZYx63Jf+MQbj8jXzg==,0.26,0
3C2zc2vt/Hx+Ue59zC4gBg==,ryLrrWD561Yj3GEjVlx3yQ==,0.26,0
KHHdhuoh/6C2tjHnHhfm3A==,IW496efLYmoBKy/Dxk49cA==,0.305,1
YdNeIY9j0jMfEQXV4ShkJQ==,EYQfkizfWtZtpHo1y0jZmA==,0.35,1
att/AzdYRc0Hf84HEg5dwQ==,AZvmzpaSm7L+RXvNuiutQw==,0.35,1
TQnAOXvO8qb8Lnq02oDIRQ==,I/rPpuMqu2JAzK63hzZXKg==,0.26,0
K7pr/HU7QOdm+hSpqsUJ3g==,yk6KY53a4WgIJ6BtXAI4wA==,0.26,0
IE6HFfGWWuDO+jV3QLfg/w==,CpJgqs7s2eEeECC2b+LKJw==,0.26,0
lB5XOLQDYeUnVKTp0AQ1jg==,cHM2CHM6tBXjneDz1PnUUQ==,0.26,0
pcv52VqXWwrRkeu8QJWvtw==,oXA82U1LAdbNAtYwvA9aDQ==,0.305,1
tiBDpkeZDSedynvuxJnn6Q==,a+tFd8OOB42+kTGXK7d0rg==,0.305,1
hwR7sffCytChS0wb4M8bcg==,8azXhHm2aEWNig/JqLW3LQ==,0.26,0
pe0bk+1EogDYuX9NaqhwCw==,BkN2cqe99WXYM7n76bjnwA==,0.305,1
NdbyIXk4J0cAW+HQHR+9ww==,DCK7aCKM9gU0KH9Si+OyOw==,0.26,0
OVpR9O40qaoRJhkRKKKMjQ==,ch17i49dszaWWoSIASGaUQ==,0.26,0
9TASoCx5l7aEGjoeycSuVA==,+RUh4VFif1CCGre7CvX6ZQ==,0.305,1
3qMc6lSeJhKqIv/J/x92WQ==,crPh8c+/LB88Nridl2i6lg==,0.26,0
UAXDkZ8J9PlhizrqGz+Q1Q==,JW9HZ3Hj9jmLjVrVyl/+tA==,0.305,1
4wugvNL7BGKakxdh0CDVMw==,pNVam1KEutr49HienlrpIQ==,0.305,1
rWRLNXz4kJ1blEHmJxSlHg==,JsP36mRgSDLh9qpBaIReHA==,0.305,1
9niDAxi3c/JtVWaOu2y6Jw==,BQCE5B8dOSto0+5irnOQyA==,0.305,1
aiRJcQj92dV+EFL/gkGTxQ==,I3eHc7gy9BFBj13pGS/FDQ==,0.305,1
76WZ7Ba/fq29F+OhFsV0Sg==,SQNZq8H5prWEKwoQnp1GAw==,0.305,1
sETG7xWZtO2YpJYYQJ4PKQ==,uOKYTdjefVEhKlHelLG6hw==,0.26,0
kuaLUi+NPmpfWVoebG1/vQ==,uKmh8mToMk17zhxse/3T1g==,0.26,0
L6YiJK2Gs4D0uGjc5Jb9pw==,AbBSGzPWm/3PCoUGRxkR1Q==,0.26,0
8r2mpHm0gRg9nCSUOhBijA==,bxpN9qd7FCnydi1u4aDPtw==,0.26,0
8Qr1K6w5q1/XuNmB7Wa6Dw==,/YEHPghnv5vNj54q8NR2nQ==,0.35,1
nCTC2MH3V66rE4UtKjCg8Q==,hiImdqbbYnw1r67GLaemRg==,0.305,1
PuJF6nBwTb3zFh+VWxD58g==,J3e1oBQ8ztpjwNVvVoPAUQ==,0.26,0
CrCnybROdwA7qrsyNIVlBA==,ub0X0InAeWhlYvBFO8qxig==,0.35,1
qMPp7zB/1zV6jtVNVt5Rsg==,RnbIEd1vrk3aEgQHBRC+VQ==,0.35,1
ukE2GPvba+ZgSFgVeIcqPw==,OWEI3wo1neZy0Bjt5PL2AQ==,0.26,0
C3K4Qf0hY6Rp9nMk5OO1vw==,RIqu9j0LIbT3iLNREYDFiA==,0.35,1
WvoGpnOSilmwf+uwCylKBA==,XYGml8SOU+Z2mdkOGBvY2Q==,0.26,0
H2tQuH8TLuZxW6WVKXlZbw==,d+Yr31EVhyaZlqbNx7/4wg==,0.305,1
kMEHbtD20D0mDajmSs8/JA==,WGBm1pTuXAU42X6pz3S9YQ==,0.26,0
Vg7MSOhOE1UucCX1YhlXyw==,w5/SbjfAMSIG6gvPkFFRow==,0.26,0
S6qreLrop45W9tuolGFxFw==,bZzT/KHrkc8d0OPkl9Rcug==,0.26,0
bsIcQYGQa/6hlNm0tn5rNQ==,+o8ptTRoq98w2r9SFpDjLg==,0.26,0
+sBNx31LBhf900/ezK/MBA==,/AjN2debSU4oFU38j6l1Ag==,0.35,1
LP+INbrxE4bL0HisQxzJ7g==,nPsaXQ8lbssQ3zIt3pm3ww==,0.26,0
IiBQGmO6tVUaw//ajprBxA==,tXiZktuUG61mRbsPqsiWGw==,0.26,0
6p7fWJnzOb1pV46bp56uVQ==,mlmsqf2LA+UdojA7ftNpRw==,0.26,0
sK/yBCdDeZvdBQeYph824g==,fftPzUXTLSK+lbBNsvFprw==,0.26,0
L9TdZR2DgFtI6ACpIk7IwA==,IbJoBt7gzusWPhL02MyCog==,0.26,0
GJSyl85qhuJSXHN3vAD1Yg==,bp1lIwSNBl33xDCQGxSMUQ==,0.305,1
uDop4xe0kqLgRpNyLgfSqQ==,R+W8TiwtTgQaCwF84s2X7w==,0.35,1
JcUd2hWmxt4gjVkxeV7n1w==,tjhLasNfXwWL+AH+aHOwzw==,0.26,0
nm4xLgtYrpKHMh4pE6AwWw==,rhAMmOrm5KlpSvBX6WRyFA==,0.26,0
Mp9Bs6O1TbY0Myg4Th1/BA==,Mhm12dwt4gmR3IwwlkIi8A==,0.35,1
9Wxba+vyrsrfHy9gJsFVSQ==,Ot2/l4f8mdKDOaLs4Vb8Wg==,0.305,1
C8rR5W7CfGuWBeIVJf+z2w==,i8U139LVWIAUqaLJW1KZ/g==,0.305,1
6tHF9E/BMaQCZtCtabzsug==,aL/+6LhVzVuNNP3M45+Qkw==,0.26,0
0MxvyCvHn+B4WFXEyRgg0g==,T3W5Gep8BRLpMLbbUfOzaQ==,0.35,1
T+bG90csiMWhUEJ38dWTLg==,+WycUKyE8JrOwJUyo1Tw4Q==,0.35,1
qoz024WcIleW+UT++sx6NA==,4i2RJ+o7CasJFq8zaCDwjw==,0.305,1
j1FNEOK4nU6CnR/77yd+4A==,8fLG64jqtNoqLrfJZ7UQgQ==,0.26,0
S53WX+L1mp3NIX7SiS93Ig==,zA2mVSGjUqIsz3IVC4ATog==,0.305,1
Lf7Ov4rYmw/kpMGjsWyhvg==,rnC6Tuja9DErBWu5fTp7Rw==,0.305,1
PpHxgQbNQtpZd6azk88SXw==,u2Kb/iDr/R3F8CftX42n4g==,0.35,1
a1L9fG3ZloIi+ekFrcMzQA==,j2V5eZ6KQyA89pAnXJ7zmA==,0.35,1
DbrmiX+cBe87BX8ryprfww==,D6z3mfxDbtGWhxiGJXRqsg==,0.35,1
49gnAylWorEOcFD6EY2I+Q==,UET/il3hSArR8HwS+reY6Q==,0.26,0
WoopTYw+gudBYJqJSi45pg==,3eNHr8WI/CoLy03zoVhnXQ==,0.26,0
O3cjGk2BDYLZz3wCXGJJHw==,+GcMxMgqNSZw4RTI75FiuQ==,0.26,0
qEo+/AWRxlIYNJBxkUvnJQ==,liu27gGFSjsYELc68KconQ==,0.35,1
e4kY8FXLzPE4Zj+DZNWIzg==,qhXJ3s9BirtXCRaRgshPLA==,0.35,1
quda72m9Qq3NoSyz8QKpAA==,c2r9l/XTFLwsrpXgP3bavA==,0.305,1
FefTrACnySSe/pz7/ZXdVA==,fykim9LkwTf3fY7qvO+HwQ==,0.26,0
zzm5kINb36onPXuEseDdIg==,a9tFpcY+M3ekeC4IgRjMrA==,0.305,1
kvgSalYr3y5q15AFPotd1g==,HoKHQZKXGAu2z1pyLqxlSQ==,0.305,1
H7eP//y8LaFSCVfIH4+VeQ==,nLnOEOaWIpPpj+MzOQgkRQ==,0.26,0
6cJCPcB8xCuqA+w8+QKPIg==,D1l+AB///AcaDKEMlfPlpQ==,0.26,0
PHzJPwC1+5hZ8whQUYyLTg==,HlOC4Vi0c1P73OVMRWbcTA==,0.26,0
jvhbiMGtdyY06Zqj2Ay2JA==,L+0nKCyVHteFLLkOKekOkA==,0.305,1
HthH9FqQ2FnQWf9FbFpJcQ==,yPVUrdJsVSlO1wKznPQg1g==,0.26,0
hubMba4QoTGV29RPVs7ZAw==,JixCBryKkI3gn6KwQcxQ5Q==,0.305,1
brFyrlPPIVS7ak0Gs+04cw==,ont5H6vxYFXjSxOFb0LeNQ==,0.26,0
FjV1IhAwX01SqRfD9voHqg==,VD0/Aa+sBBxtAFV7IKE5uw==,0.26,0
fZBWLQEx+i1iicrzhULN/Q==,AiVNIbVr6qchcXo2X1xz8w==,0.26,0
gYnxF/XOY0g3mnWwArCltw==,Q9fiMF3dvN5tgWBhf3ENpA==,0.35,1
vCEb3PzqfW/hrhefcU6qTw==,8y8H6QNJImlyiUkJCt/0KA==,0.35,1
FfLxKzaBnRxhntWy9tzqeg==,C0e9AuD+6YW/K1WYPxOCAw==,0.26,0
jnIm/0naY9qyRET/rmWt+A==,DvrM0bLwp4ypKq6VjECyig==,0.26,0
BOZnqrOAgr+0uDkIFUFrUg==,UgkBqA80/M4kLjm5mabWoQ==,0.26,0
Ckp0M67c3ErgLjkVxoctqQ==,ZenqTX9SrzVne3e27PcmKw==,0.305,1
oBDw/8RJbHZvWzkXqTMrVg==,o4LV/UW8kLPlybqynK1AaQ==,0.26,0
gGK0W9XbTDCEQY1EnJWbZQ==,q2RwVEdj+3sodJWHhFjmyA==,0.305,1
tjQx2fQuuRXWC4a3upPc7A==,dm260IQNC6unvLYwiwRfOg==,0.26,0
DNvoGaRtJ8qHbPr09Jnxpg==,ZVCb6p/MmN67DnZOHFDEIQ==,0.35,1
7Zgzv0GrO0YvCR4EdrPX/A==,QK87VMC78KViwmjFUT7SXQ==,0.26,0
9W5sMMHRrX3mIPwWIYsL9w==,Sowv4v9OsQ52fJHNtzM24g==,0.26,0
Ty6qHNfR17mlPVNXqgts6g==,ClyjdvxvII6ztqGT2qGnfQ==,0.305,1
wLpvyJOwUpZH2WuiKikc7w==,JILQehv/XFYjKkscorY7Qw==,0.305,1
AnFiwbI7WrckEzz+VFrSOg==,boigzfEn+b8A5h8RtXwO5w==,0.35,1
NJoz3FRYqzPvupBk9h5cEw==,FDnYnGN8LqbGAJ2CMYYyug==,0.305,1
LBWWBwh5596Rq859s2Bt2g==,K4cGDVCnugOGY+gHmz+kww==,0.26,0
iXYicuOIpspHfri2KsVIkQ==,QxMzotzW6pLaACNd3SD6Uw==,0.35,1
SIvJkBFRiGwtOksovt6P7g==,o3q+oT3FZ3xSEXJyEu0gkA==,0.305,1
fGYO8u96A2RA5a8zRFD8uA==,kfTgtEHFh07bsevj6KTHiQ==,0.26,0
1hutN1rp5s+OxYhOV0yMXQ==,6FLbXtx+PZBQVcyt8kRHww==,0.35,1
tGDrmV3gvaPqJuNoOVBtuQ==,9iA4NP7lyZgS7jZOdCEKAw==,0.26,0
L27ZWtoQHrIhICWlkidc7w==,qpQupJwRYvFOb3qUHXr+Pw==,0.26,0
Z/YhTPGFsmyWcEoAAvRmAw==,1Ht70szVOeYYDNd6wfxRpg==,0.35,1
aPfe4vjSlWCDAe/LMDMSMg==,kWGnbVMcgJlQlPiUbu1UAA==,0.26,0
M79W6Fn6PsFeOgQdhOMxvQ==,uZVxmGnjr7BDF1/iEh3R3A==,0.26,0
zds5Q8vnrcKu2SssssZgsQ==,2rDvRdNB80Om0guIAvFDTQ==,0.35,1
tbbFNONRpgYpMKKYZDZo4w==,oy8nFYefEKJLKHUKBWrBXQ==,0.305,1
maWVspRSUxrRZzCNllwaUQ==,8pXmTgnq4DW0mP2PB3Mdqw==,0.26,0
/GQXGGlDRh9J3/NUD7iSrA==,bMsFZ6qHOf8m921bfTT/6Q==,0.26,0
2K+HniunKytB/npARelJKg==,JJv2aMjWQESj6U1/Dlz1sg==,0.26,0
LT0ZuoR9y7AapvMZd3g5Wg==,oshZM9gLV/hH81YxEYZTfg==,0.26,0
g3Fhyz9+oanW9ekutcZ+4Q==,nlqndYb1pbQa4l0smKPYig==,0.305,1
MIh5kJO8QMNeAnxF1erXIQ==,yYHAckm2FzE1/52OMNQUeQ==,0.35,1
ekx7v4b+t0AYyfvN5SaUZw==,CHtdfdoVyW9YBv7VVVErMA==,0.35,1
SC2MLb43KYzXfbY8kiTNmQ==,StlGrvJeyqsPdGujP6hE0w==,0.305,1
mgMU/HF6/28OacTnwUZAGw==,lS12pMHJlPvLOv8CdzdJpg==,0.26,0
1UgT7UCTQ5Hsp2pUOxkJPw==,Gdg8KTaEGCfvybt3pbYG4Q==,0.305,1
6/05mOrHrq9Y1k/eKmMaAg==,qSNyO82drf9SpEykNeHnbw==,0.26,0
MEA+5iFpfhNqO43LbbSJug==,eItb6GqSDjduFTy3wTyQTw==,0.26,0
qDkTxujGLQNaHqx6+Y4ONQ==,CS8TX6tmKT/quiXRaeEn1Q==,0.35,1
3iQSJt4rdCCVgSlzDGEc/g==,AmlyWEChzWq0bpszgsDAjg==,0.35,1
iqlEW9lweaIcga+0V/hxPA==,GkhPjA6uV2qtYIpKgPUy+g==,0.35,1
XskPfKviw7TnGxy0hw9jtw==,b/Q9HhJJb3fwm8mz/J/ioA==,0.35,1
udmD1tTFo20zBTk9LjR1sA==,vplXS8vgORgGaKwRF68jjw==,0.26,0
azxHNb/+J1vsp2QFXB+JtQ==,7QNNpkcf3t0b3PXSfRh8pA==,0.26,0
vzpao1Ek64EGmM36j5EgAQ==,LfK+68UnNIknNDBbHNuVxg==,0.26,0
2HC9NKHZ33r0lsv+4ZyySQ==,x6t3XYVWG1oPkO888nTDzA==,0.35,1
okv/fsPK7WVvuDm0JMMFAQ==,jLcJ6m37DbzXXOJiWoITyg==,0.26,0
pCv5OpFTHePA+J/zWC8XhA==,8WgW3VD6Zg5S4/QxzhB8EA==,0.26,0
brIyBcfc2M9hEcBVjCeb5w==,+IUN4uYEv+n+mNugGGUeoA==,0.35,1
g/SSFicGGBRgWlzSg6ejeQ==,8c8Tl4x/LxW3V9jp9gdq2Q==,0.26,0
4VSZ+lg91PnJvwh4Ll9bVw==,+TfhXOtIJ9YlWP6HeLgt4A==,0.26,0
v0PWLFB33s/9tql/gyFs7g==,YRoO7bHgTqxND5p1w4V/PQ==,0.35,1
taXphna2ZRD/kMcL5z6YjA==,WBFJXkmi4K99R/U4VJEuNQ==,0.305,1
dvJMV1uOXuRA9o0wf3orPQ==,y0scI82DjuJUd8rAaEqxBA==,0.26,0
Lx3dA5/ci+1Q0GdY46Hl/A==,qZREtB6rodBIJYlmAO21Kw==,0.26,0
56yFwBkGjwedVtHFVaL6Tg==,rUqBb7KdYcCZ+xxQu2SwRA==,0.26,0
kJzxWWfDuzTY33kfS2YHBQ==,/op1VG9zuUDngBS/joMbog==,0.26,0
N0lHV8sUulhk3eg+4S4sXw==,DhNMlgfu1cjrJTk8sY4s/Q==,0.35,1
hVt4FFD6xEtevFokSMRZWA==,pglOIpQnK9gan+3pXyI/Mg==,0.26,0
pFqx/WY4P2UO7NIjdFMneA==,t4Oe52L9NAmE3rTEOqCRpA==,0.26,0
eleMcTOHW1XLIwg+Jypbdg==,1B5m+WDQp0Ne8lXhCj5/qg==,0.26,0
YdcNpN6xJCkZmj66UKIl3g==,YeRC+4YdDGpSNa2fQwp/GQ==,0.35,1
S0ieWFBG6Cmb+M/C27tGIg==,E+SGrVtOdMPoivezNZsESA==,0.35,1
5g10nBdaSdW5EcPPWwbV0A==,JZmxlXJIpeQqV80VsxuCgA==,0.305,1
E7Ecv3JE9Nb1E0/Nw3HPTA==,27sQTHPZlefuDWI3kIeNLg==,0.26,0
UfrNdfVtEd1xqlAjj00sTg==,0Vx6C/EQJIu8veNYVtMUpg==,0.305,1
GvEr9R2ML6kA7VqzxUmAxw==,ojQ6NcJAVzbFrMpza0shEA==,0.26,0
weoqOjA8aixbxsqjqFKlKQ==,4c4pWgOAXO2j+CaWxXts0Q==,0.35,1
jXmgumgLXeVQDf56EYTH9A==,n4SN4EgNO7DwZ93iyRjtNw==,0.26,0
yeOfUYYd+GUHVO4MGm6vrA==,BM6fBn7Tm2LH640tbOCnnQ==,0.35,1
fJ6FM7x32E6b3CxLSctk/g==,bkD6TbiYyODuNuXHpFdGkg==,0.305,1
OomqoEpnngzCOMGBnzmvaQ==,QrSkkx35UCs0OMpJWyGSvw==,0.305,1
KaEWyF4ZqdLW/DVn4+Hl0w==,xbxuiqjT1u74WZg893LXPA==,0.305,1
hYleFGvjwsjAjV21NNrnSw==,KClOm2kOHNDSu/hcuV7R6A==,0.35,1
6G+Pur3AUACboqORehpgZw==,7TTaKYOQ4agkXeYL3CxvTg==,0.26,0
Hnt+54HAt37rj+niBLYvJg==,umXjB3HlviG1/sgMNJKv6Q==,0.305,1
Eo4kCoCDkBwHVE5S2KOUpw==,UrOikkTV0WspNnGgK2wlbQ==,0.305,1
7Bql999gc7B79PyNZhVFjw==,Pfv7BdvbWErFzGJVZ6Iu4w==,0.305,1
F6la8KZAN+DWpe/4+Jec9A==,U8RE8V0QC6uVFCM2fF4buQ==,0.405,1
7TYsvwtnhLxkQSEtDOGSRw==,UvBueOOwSFpIZBPZBbDEHA==,0.35,1
mCSp1ibPjTzs5Onb2P1ZTA==,pu1b2clB+bLsMaW93tleqQ==,0.305,1
dGaHg1JqwVFi9b/m3k2JZw==,WEEeOL6MCwkpBB6J2GiSIQ==,0.305,1
14BHIPJSwD/x1+hLg5UJeQ==,aD4tdC0qfM5FjvvEwAluCQ==,0.26,0
t07uGVmVsoaYgb+VNsEqsg==,wHXM4zI564J0zEE1XrW0oQ==,0.26,0
6QJQea3+yZi6xvt5IJR5kA==,iQumm4xKYo3iKRiekzB8yg==,0.35,1
e/Ub/DSGgTqcMZSeU8Ya8A==,oXl7amhDH+eNbYQ8ZsntKQ==,0.305,1
Hb64qh0nYiKJDUPoQAuuLw==,FZ4WXuOnptkukN2TREa3uw==,0.26,0
pgcB8bjTfFHTlzUauoijfA==,E8sJHPSKgthJZ7nCCc/xVQ==,0.26,0
5J12P2b21alZcgQfpnTfig==,f1fYxmRIqnhGScF4sBZFOA==,0.35,1
MPDe7oteisXwrLcfG0FICg==,y+sTPxBUeWDsPgBzOObpIw==,0.26,0
MDbgezDTWq1BuTlG9TkmbA==,hlFLBPW9prrucT1bNRcJzA==,0.6600000000000001,1
yVHJiaQCCln0v/NxvfzHQw==,VgO7NPQCM6Yp4gEQ9tihRA==,0.35,1
i15SttC46pEMppirvkgQfw==,ftLYsvg/+WLeE6gr/AD92A==,0.35,1
