user_id,msisdn,risk_score,high_risk,flag_sms_to_fraud,flag_sms_from_fraud,flag_called_by_fraud,is_international,flag_young_age
S53WX+L1mp3NIX7SiS93Ig==,zA2mVSGjUqIsz3IVC4ATog==,0.305,1,0,0,0,1,0
Lf7Ov4rYmw/kpMGjsWyhvg==,rnC6Tuja9DErBWu5fTp7Rw==,0.305,1,0,0,0,1,0
PpHxgQbNQtpZd6azk88SXw==,u2Kb/iDr/R3F8CftX42n4g==,0.35,1,0,0,0,1,1
a1L9fG3ZloIi+ekFrcMzQA==,j2V5eZ6KQyA89pAnXJ7zmA==,0.35,1,0,0,0,1,1
DbrmiX+cBe87BX8ryprfww==,D6z3mfxDbtGWhxiGJXRqsg==,0.35,1,0,0,0,1,1
qEo+/AWRxlIYNJBxkUvnJQ==,liu27gGFSjsYELc68KconQ==,0.35,1,0,0,0,1,1
e4kY8FXLzPE4Zj+DZNWIzg==,qhXJ3s9BirtXCRaRgshPLA==,0.35,1,0,0,0,1,1
quda72m9Qq3NoSyz8QKpAA==,c2r9l/XTFLwsrpXgP3bavA==,0.305,1,0,0,0,1,0
zzm5kINb36onPXuEseDdIg==,a9tFpcY+M3ekeC4IgRjMrA==,0.305,1,0,0,0,1,0
kvgSalYr3y5q15AFPotd1g==,HoKHQZKXGAu2z1pyLqxlSQ==,0.305,1,0,0,0,1,0
jvhbiMGtdyY06Zqj2Ay2JA==,L+0nKCyVHteFLLkOKekOkA==,0.305,1,0,0,0,1,0
hubMba4QoTGV29RPVs7ZAw==,JixCBryKkI3gn6KwQcxQ5Q==,0.305,1,0,0,0,1,0
gYnxF/XOY0g3mnWwArCltw==,Q9fiMF3dvN5tgWBhf3ENpA==,0.35,1,0,0,0,1,1
vCEb3PzqfW/hrhefcU6qTw==,8y8H6QNJImlyiUkJCt/0KA==,0.35,1,0,0,0,1,1
Ckp0M67c3ErgLjkVxoctqQ==,ZenqTX9SrzVne3e27PcmKw==,0.305,1,0,0,0,1,0
gGK0W9XbTDCEQY1EnJWbZQ==,q2RwVEdj+3sodJWHhFjmyA==,0.305,1,0,0,0,1,0
DNvoGaRtJ8qHbPr09Jnxpg==,ZVCb6p/MmN67DnZOHFDEIQ==,0.35,1,0,0,0,1,1
Ty6qHNfR17mlPVNXqgts6g==,ClyjdvxvII6ztqGT2qGnfQ==,0.305,1,0,0,0,1,0
wLpvyJOwUpZH2WuiKikc7w==,JILQehv/XFYjKkscorY7Qw==,0.305,1,0,0,0,1,0
AnFiwbI7WrckEzz+VFrSOg==,boigzfEn+b8A5h8RtXwO5w==,0.35,1,0,0,0,1,1
NJoz3FRYqzPvupBk9h5cEw==,FDnYnGN8LqbGAJ2CMYYyug==,0.305,1,0,0,0,1,0
iXYicuOIpspHfri2KsVIkQ==,QxMzotzW6pLaACNd3SD6Uw==,0.35,1,0,0,0,1,1
SIvJkBFRiGwtOksovt6P7g==,o3q+oT3FZ3xSEXJyEu0gkA==,0.305,1,0,0,0,1,0
1hutN1rp5s+OxYhOV0yMXQ==,6FLbXtx+PZBQVcyt8kRHww==,0.35,1,0,0,0,1,1
Z/YhTPGFsmyWcEoAAvRmAw==,1Ht70szVOeYYDNd6wfxRpg==,0.35,1,0,0,0,1,1
zds5Q8vnrcKu2SssssZgsQ==,2rDvRdNB80Om0guIAvFDTQ==,0.35,1,0,0,0,1,1
tbbFNONRpgYpMKKYZDZo4w==,oy8nFYefEKJLKHUKBWrBXQ==,0.305,1,0,0,0,1,0
g3Fhyz9+oanW9ekutcZ+4Q==,nlqndYb1pbQa4l0smKPYig==,0.305,1,0,0,0,1,0
MIh5kJO8QMNeAnxF1erXIQ==,yYHAckm2FzE1/52OMNQUeQ==,0.35,1,0,0,0,1,1
ekx7v4b+t0AYyfvN5SaUZw==,CHtdfdoVyW9YBv7VVVErMA==,0.35,1,0,0,0,1,1
SC2MLb43KYzXfbY8kiTNmQ==,StlGrvJeyqsPdGujP6hE0w==,0.305,1,0,0,0,1,0
1UgT7UCTQ5Hsp2pUOxkJPw==,Gdg8KTaEGCfvybt3pbYG4Q==,0.305,1,0,0,0,1,0
qDkTxujGLQNaHqx6+Y4ONQ==,CS8TX6tmKT/quiXRaeEn1Q==,0.35,1,0,0,0,1,1
3iQSJt4rdCCVgSlzDGEc/g==,AmlyWEChzWq0bpszgsDAjg==,0.35,1,0,0,0,1,1
iqlEW9lweaIcga+0V/hxPA==,GkhPjA6uV2qtYIpKgPUy+g==,0.35,1,0,0,0,1,1
XskPfKviw7TnGxy0hw9jtw==,b/Q9HhJJb3fwm8mz/J/ioA==,0.35,1,0,0,0,1,1
2HC9NKHZ33r0lsv+4ZyySQ==,x6t3XYVWG1oPkO888nTDzA==,0.35,1,0,0,0,1,1
brIyBcfc2M9hEcBVjCeb5w==,+IUN4uYEv+n+mNugGGUeoA==,0.35,1,0,0,0,1,1
v0PWLFB33s/9tql/gyFs7g==,YRoO7bHgTqxND5p1w4V/PQ==,0.35,1,0,0,0,1,1
taXphna2ZRD/kMcL5z6YjA==,WBFJXkmi4K99R/U4VJEuNQ==,0.305,1,0,0,0,1,0
N0lHV8sUulhk3eg+4S4sXw==,DhNMlgfu1cjrJTk8sY4s/Q==,0.35,1,0,0,0,1,1
YdcNpN6xJCkZmj66UKIl3g==,YeRC+4YdDGpSNa2fQwp/GQ==,0.35,1,0,0,0,1,1
S0ieWFBG6Cmb+M/C27tGIg==,E+SGrVtOdMPoivezNZsESA==,0.35,1,0,0,0,1,1
5g10nBdaSdW5EcPPWwbV0A==,JZmxlXJIpeQqV80VsxuCgA==,0.305,1,0,0,0,1,0
UfrNdfVtEd1xqlAjj00sTg==,0Vx6C/EQJIu8veNYVtMUpg==,0.305,1,0,0,0,1,0
weoqOjA8aixbxsqjqFKlKQ==,4c4pWgOAXO2j+CaWxXts0Q==,0.35,1,0,0,0,1,1
yeOfUYYd+GUHVO4MGm6vrA==,BM6fBn7Tm2LH640tbOCnnQ==,0.35,1,0,0,0,1,1
fJ6FM7x32E6b3CxLSctk/g==,bkD6TbiYyODuNuXHpFdGkg==,0.305,1,0,0,0,1,0
OomqoEpnngzCOMGBnzmvaQ==,QrSkkx35UCs0OMpJWyGSvw==,0.305,1,0,0,0,1,0
KaEWyF4ZqdLW/DVn4+Hl0w==,xbxuiqjT1u74WZg893LXPA==,0.305,1,0,0,0,1,0
hYleFGvjwsjAjV21NNrnSw==,KClOm2kOHNDSu/hcuV7R6A==,0.35,1,0,0,0,1,1
Hnt+54HAt37rj+niBLYvJg==,umXjB3HlviG1/sgMNJKv6Q==,0.305,1,0,0,0,1,0
Eo4kCoCDkBwHVE5S2KOUpw==,UrOikkTV0WspNnGgK2wlbQ==,0.305,1,0,0,0,1,0
7Bql999gc7B79PyNZhVFjw==,Pfv7BdvbWErFzGJVZ6Iu4w==,0.305,1,0,0,0,1,0
F6la8KZAN+DWpe/4+Jec9A==,U8RE8V0QC6uVFCM2fF4buQ==,0.405,1,0,0,0,1,0
7TYsvwtnhLxkQSEtDOGSRw==,UvBueOOwSFpIZBPZBbDEHA==,0.35,1,0,0,0,1,1
mCSp1ibPjTzs5Onb2P1ZTA==,pu1b2clB+bLsMaW93tleqQ==,0.305,1,0,0,0,1,0
dGaHg1JqwVFi9b/m3k2JZw==,WEEeOL6MCwkpBB6J2GiSIQ==,0.305,1,0,0,0,1,0
6QJQea3+yZi6xvt5IJR5kA==,iQumm4xKYo3iKRiekzB8yg==,0.35,1,0,0,0,1,1
e/Ub/DSGgTqcMZSeU8Ya8A==,oXl7amhDH+eNbYQ8ZsntKQ==,0.305,1,0,0,0,1,0
5J12P2b21alZcgQfpnTfig==,f1fYxmRIqnhGScF4sBZFOA==,0.35,1,0,0,0,1,1
MDbgezDTWq1BuTlG9TkmbA==,hlFLBPW9prrucT1bNRcJzA==,0.6600000000000001,1,0,0,1,1,0
yVHJiaQCCln0v/NxvfzHQw==,VgO7NPQCM6Yp4gEQ9tihRA==,0.35,1,0,0,0,1,1
i15SttC46pEMppirvkgQfw==,ftLYsvg/+WLeE6gr/AD92A==,0.35,1,0,0,0,1,1
sHoFy04b56qWq8MyHBPkaA==,l3AKQZbjPrBPA3UQ8wyhrA==,0.305,1,0,0,0,1,0
0Hm71Y6j/D5U4MJiO/L96Q==,m46yuqTqac6Vy5bSBU6BmA==,0.35,1,0,0,0,1,1
WYwZUHROt+QU+CqyC5UCvg==,Kgv/06PEm1DWm7aJhf6g5Q==,0.305,1,0,0,0,1,0
AgupWav4IGljc3x5bcA8/A==,LzHaVAGpfQQF6icBDaEPlA==,0.35,1,0,0,0,1,1
3r4AFJHLPjqPjbH2aVDh7g==,5sDijV3kiuaS48PK5DaQtw==,0.35,1,0,0,0,1,1
dTGqadh0qIoWqN4592n6kA==,HpNf9z37SSXGKhuNN4YgnQ==,0.35,1,0,0,0,1,1
kydr7uUclwCHduChDKFtOw==,47+3ZufHPmPO7kKK8vnDaQ==,0.35,1,0,0,0,1,1
bo7m+NjfyFd5SIazdkv1hg==,hXBrHnWgNQqanszDhniaaA==,0.305,1,0,0,0,1,0
yGmSyCcNO6mWdewW9p9xuQ==,TreNuNRMKh8U1VVElRF7IQ==,0.305,1,0,0,0,1,0
XRWKHTB4SzvQGyG+7ID+5g==,1tGKMvrgXc3zwcVbDxIbQA==,0.305,1,0,0,0,1,0
aDO6bS/n76XMAwunhvWCQw==,y1ua3oX9XdEJH5rD4YR1nA==,0.35,1,0,0,0,1,1
Mbk/939EPeqWWmY2QhZwVQ==,f8XXgtAANVMUX/QYIcekQA==,0.305,1,0,0,0,1,0
X9pVLE4hj9G+EE4g4zLERw==,cbYm1FEnjdedCPKWuCNsmg==,0.305,1,0,0,0,1,0
MSHE4DU8cmXfY8JJScWQ9A==,g/E5ns6kea3jb584FCswYA==,0.35,1,0,0,0,1,1
clyNOQ7RvJ3c10oInySMEQ==,i+yPgE99RxBTZ3Kjr3o1kg==,0.305,1,0,0,0,1,0
XknL3R/n7G35PYwlxL9WLA==,9GxPGrPc7nQuJ+db26rbBA==,0.305,1,0,0,0,1,0
WdrEqSt1Ugg+LvPxeQgCeQ==,iIw6pOaCdcEv/x3xIQTe4g==,0.35,1,0,0,0,1,1
1vxA2OZmfIfgiQrgCMTnJA==,25Kd/hEGLWIxkGFd8MthXA==,0.35,1,0,0,0,1,1
8567PkoLD5I5vruMU58iJA==,lp1tN/gkVnBnzfJ+TDzJ6A==,0.35,1,0,0,0,1,1
/9afyiZO4w11YAsHMSt/Yw==,7o0h3vPJGTAZDV156C2iQA==,0.305,1,0,0,0,1,0
JLAjlaBeS7nrZblA/B8nmw==,rBi9sCQFfiqFz4bYTvxMwQ==,0.35,1,0,0,0,1,1
/VfBi2Aar8vJev3dYCz5Rw==,S4jTvI8CYpZUhoizrdlagw==,0.305,1,0,0,0,1,0
eQ4rZSyqrehOclxzOcasJw==,zxDaQjXG3fRXKB6acQ8uEg==,0.35,1,0,0,0,1,1
dfnFQ0K7Vw5dsBkhw9WfLA==,LoZEuXQM3X88/ZCJNkCznA==,0.305,1,0,0,0,1,0
bSD0j/jls7+7U+1s5TTYrQ==,gyxVM6srAmVRSsQrU4vNtg==,0.305,1,0,0,0,1,0
v8H4KwIKeJ9qksWFVDUoQA==,6jKL3DsMe+XbO2XmzNKk+g==,0.305,1,0,0,0,1,0
XqxQmtrEwQNunXPW5WaKZw==,7BigbSrf0yr4zzMziN83jw==,0.305,1,0,0,0,1,0
DnwmrZ3g2hE4/Bzw7Fb8AA==,2zn/5GZOjrhlRZTjvkxZfQ==,0.305,1,0,0,0,1,0
kKkAifmHLt3hDB/1ZJPgoQ==,XAtTxsRtQ5urNLONiXhGaQ==,0.35,1,0,0,0,1,1
EuLhrMT0OBjNNxmw/OOPbg==,5hnq/lqEJDVZXN5hiszmlg==,0.35,1,0,0,0,1,1
UNLvoOcJnyICRWXs8eemeQ==,6ftyrg1Qh5K2Tx2mLI7mKQ==,0.35,1,0,0,0,1,1
eRnPAg9dXIjqaAsrowOIug==,fdMFn83NM29PZRZjzoxrkQ==,0.305,1,0,0,0,1,0
BjZnrJ8sxQN0sBucO1LpFQ==,QJqQEW0NEqtlr2kFoUamwg==,0.305,1,0,0,0,1,0
IqtM+4wlu8tz3WJ4a0wcdw==,noIP2HB6FYRfW746CkgWpw==,0.305,1,0,0,0,1,0
VQcHf9Bw1XGupTCxYHMBAw==,dDX5A/XT4sguNr1Yithv7g==,0.35,1,0,0,0,1,1
N9JeDc+g204yzjTBdITgcg==,tv8oiYZ7hNZGZWybB5ct8w==,0.305,1,0,0,0,1,0
DsGEXccaxmLDavmn+/Lqfg==,wN+2CaOnYX6hSE36D+JiwA==,0.305,1,0,0,0,1,0
S5r9XKb1i2Q3RSog0oIIjQ==,ho5wSUBYX3ktLfLdQO3KIQ==,0.35,1,0,0,0,1,1
Mk41sOWBFOMUwIs1Uo9CMQ==,w5t1X3nZhdDRproEWcs2Gw==,0.35,1,0,0,0,1,1
kkfZcXEMair9m+P4QLMuJA==,qaiznpyrrldCPVmZv778CQ==,0.305,1,0,0,0,1,0
oev30gtS2KevhKJ7PwrnOQ==,DB2qIDjQB0pXumGlBM9PEA==,0.305,1,0,0,0,1,0
JSyvEdHcu3MOeQBF8WiTZQ==,MYjZMVHh1eZ7dq34s0dCCg==,0.305,1,0,0,0,1,0
28H/SrL3WjdIyykgFnbyTw==,kYGzkfccJALyD/I6xACQRQ==,0.305,1,0,0,0,1,0
b7CgYSrIaX6jC5+lUodK7w==,i+hRjyb/HYZmKJCq+ZbugA==,0.35,1,0,0,0,1,1
R+9ycCQ91T88NJJxFknrIQ==,WNstfXpoRhjKj8Cb2cXM0A==,0.35,1,0,0,0,1,1
kvBVxDB4P65xDcxB7PYWdg==,rmbJDYOk2OcFmL3gRE/Qkg==,0.35,1,0,0,0,1,1
gw2AjTSniPWOUTwg+UfKig==,+rJ7QSp2V++BZ3HwzoUZTg==,0.35,1,0,0,0,1,1
H3ywgBHidNzrYS8llSS8gA==,/hwSy+FYHT2rg88Kdsn4hA==,0.305,1,0,0,0,1,0
cSOQuMScn47mxOGl9yW55A==,e4e7alPVkXXJkyvIaza89Q==,0.35,1,0,0,0,1,1
Zwl3VI5AyoOy0gWaaMLNRg==,8ATUxNFlm2ZRuOVqe9xe1Q==,0.305,1,0,0,0,1,0
5eD5uBL37M/dgWf4FdCOkA==,eU3U04SURDCW2EAQ26Z/2g==,0.35,1,0,0,0,1,1
b4gFRvw1CWXhpn+vdzqkQQ==,vWLhAphrtA1Yx+ABP38zdg==,0.35,1,0,0,0,1,1
lliKEQ7HfvivyKIlXzb6sQ==,7SMgTaWQCf7dEfP482nZQg==,0.35,1,0,0,0,1,1
iQNepmUP16S02VA3MGYtAQ==,MyCHVseTKEirCpOX6SNsvQ==,0.35,1,0,0,0,1,1
LR3IlcR1Ez0Fkaf6YXjd/A==,iPtW9pT2FbPrjJsOkjzj6w==,0.35,1,0,0,0,1,1
v6RQrTVOZqf8gmdHcmkLLQ==,4dw0chkSPoZkBNiTNa3+Bw==,0.305,1,0,0,0,1,0
P/eGJpuO4k4jZg/z9iiR/g==,MkSn/wmCPBwlDax/jfD9hA==,0.35,1,0,0,0,1,1
W7Jzw9NtQIU1Wym8CKUdfA==,N5UgX5UXdGsicBurh4NhQA==,0.305,1,0,0,0,1,0
nW+gqnK7LXtD5AB73gp+lQ==,2vnlrJ3IHz4Lge5OQqsnTw==,0.305,1,0,0,0,1,0
dTYRF0Mw8oSuzjaYM8eJ/Q==,T91SAoceIHv/PNk/rA/lCA==,0.35,1,0,0,0,1,1
hUKnWOaMN6TXdwk087Okow==,Xxs27WAumQGcsnqvwnmz7Q==,0.305,1,0,0,0,1,0
2SIe1ia83tnOfsCoMJEO4Q==,ONR7sNsn8cE0icmMlqh3VQ==,0.305,1,0,0,0,1,0
nrXW2obIo7j0yEcSp+MmbA==,UlQvifnL3Ywc02EB+Rw9Qg==,0.35,1,0,0,0,1,1
FXthaiF1hBcQ54K4TqthVw==,BPM4ZsLZl7O1SQoL7OY1PQ==,0.35,1,0,0,0,1,1
9aA/5cOCYjbDU1X5OcEzDg==,wvSm2p3LpP/9zy6f6578dA==,0.35,1,0,0,0,1,1
lwUNSh7iwA1OCbSP+RdIkQ==,4YYf/1ZUeiMuCl16V+EGcg==,0.305,1,0,0,0,1,0
dP+bxAZ5+vTJqi67RYtfug==,B3u83YPD5phfumPjW9+cqQ==,0.305,1,0,0,0,1,0
InvZRF6lvxKNqbg+HvtISQ==,BWZ4vZF8CG7ZQXc7tBTzhg==,0.35,1,0,0,0,1,1
e7TetNQLUNBhEkuluMlhSQ==,hMEOqIPaMMb/LglQWE/eOw==,0.305,1,0,0,0,1,0
GC/JGF4EwjNPOplScVPJkQ==,mPXu3qzryK8CePG8+gEOVw==,0.305,1,0,0,0,1,0
9aNLDtmechvGdvPBMmwrBA==,e09z2fvt963XTY36Ef63pQ==,0.305,1,0,0,0,1,0
ymRXlrOxZac+7UVlIsEv8w==,OL4T0PGWY0wTA0WePLf3cw==,0.305,1,0,0,0,1,0
FeH2QZUq8C96Crl1VRpVFw==,gv3CmBeGfIAD0GzWEbLSAg==,0.35,1,0,0,0,1,1
kRBfMnFnUxTyGS/bUD7LXw==,/x/JNRy00oplN8U/0qrRUw==,0.305,1,0,0,0,1,0
h36V+D39H1HnVNQEdmH7+Q==,sm+V2+5YfL8+SdlW/70Awg==,0.35,1,0,0,0,1,1
LFF0+/yJ3G9bj/HgZW546g==,DpBz8ATg/2oBplyC7+yCsg==,0.35,1,0,0,0,1,1
9YQpeWhXpqCKzehsK4M15Q==,IEL17kTruthmBYOQ4pkjgA==,0.305,1,0,0,0,1,0
1bna2CYKmqDYfLrhfPWrfA==,9f5eGvsZBgUKzCtgLvvLQQ==,0.305,1,0,0,0,1,0
tEXo/qH6CWG1gp4Y5KX7sw==,DDKOHq0rCYTVSlA2NGS3gQ==,0.35,1,0,0,0,1,1
fgtaEfDcGroH92f8pJFGOw==,wIN97oTVwJMjDWi7jErTOA==,0.35,1,0,0,0,1,1
s3Sf42kvLetGJjLsEPsYUg==,MN07EwMegCnnaGQ5c81yMw==,0.305,1,0,0,0,1,0
mUzi4WOHWAe5IW470UAhvA==,oAXSEErF6iPFvl4B4UrB4w==,0.35,1,0,0,0,1,1
/rP9LSDhHRlPkKc0tTwVYQ==,kgQiicCuuC/b1Q1AMfacIw==,0.305,1,0,0,0,1,0
Na5B3eoNEfK6Z+VHaWkIhA==,liNM4CiKF3oUspTf3H1vlw==,0.35,1,0,0,0,1,1
Nuq7qWaSOnqteRugYhtqqA==,Wrp5PAVNK2Qu3uBMZWe/HQ==,0.35,1,0,0,0,1,1
2RSe1V49mKFjdJMgrl74Dw==,XbrSCG3iski6Xz7/DDxclg==,0.305,1,0,0,0,1,0
VfqsXUc7K9gYNxp1xercXA==,aP5r+ObayxlA9PAVP0ocWw==,0.35,1,0,0,0,1,1
HfITidMOCGTfwx+21n0nmg==,srebcgev3ycwBTKEVeuXvw==,0.305,1,0,0,0,1,0
z116aPXvIjhTje7OqnSmrQ==,89dS2xap+Mv0+TIzgeOBPQ==,0.305,1,0,0,0,1,0
bEGqdo8D6U6QFTqzhYtsVQ==,6Vu/VHRPa4CtVN8MpATkFA==,0.35,1,0,0,0,1,1
CtHgz9fCRA6Ko/kGsJR9BA==,5d0oaTyxX/PkVyPsF3fi/Q==,0.35,1,0,0,0,1,1
YlUxwYdR1xv6OYCheMgnlA==,2o2DkQzq5NpyNSRLbEGcHQ==,0.305,1,0,0,0,1,0
mPT7OwFwCSM6PLKsxVCVgQ==,54uOVgnaFb9hQKPgHZSb0Q==,0.305,1,0,0,0,1,0
N1TJlbKKJc/KeBqHB40+wA==,Q1CWi5bjEUNBes8H//Af9A==,0.305,1,0,0,0,1,0
KheKZJMT5P8Fbbfmou3SpA==,2/NpsnMKx5xrLtQbErAJUg==,0.305,1,0,0,0,1,0
Z7l3rZiDzPFozyIz21YTWA==,KM0gN7jAoMX1rZrz8+YU3w==,0.35,1,0,0,0,1,1
O5iRpLFTUOpCvQpmF/H8JQ==,wCqTqLQ0r+67cwXI5fdayg==,0.305,1,0,0,0,1,0
2GwaTvasyZGkwEH2lp+jMg==,1Wcpswb0kGAH+KiNj+Gelg==,0.36,1,0,0,0,1,0
8skA0hSBuZdnTCVE9lOvSw==,y1gYepV1Jj9rO4DOMkTDEQ==,0.305,1,0,0,0,1,0
HNwjrSuabvLu9isKBSDJWA==,NrQXCwEPvBMKBmkkLgcXKA==,0.305,1,0,0,0,1,0
gzxM8Ph7BcpPP+k2UkHLpQ==,74UUyVAQaEM0Qq+vkVt+Gg==,0.35,1,0,0,0,1,1
HzJbu2UNrbLIjMw7o5wMMg==,r7cVzC9u0cM7ohhxVUmO8Q==,0.35,1,0,0,0,1,1
yXGi1YShOuPRj7Nx22s3iQ==,BkjWLaaPU9n9DNh026OqtA==,0.35,1,0,0,0,1,1
NTvn+dYyzfDojapRsjt1JA==,cVVF8GEvQ/utEDDAZMWIXw==,0.35,1,0,0,0,1,1
ufdrJxpnkxtDwH7eBZMssA==,ONoj5GbSdReNUAl8QQd5yQ==,0.35,1,0,0,0,1,1
aBymSgBxOzGuOaUklVubuw==,t5f+Drw5NPluHqgNYx4BRQ==,0.35,1,0,0,0,1,1
6HipYXkDkthW7mz3YS/5Mw==,jujuIF0bOKA/6IfynnqbGQ==,0.305,1,0,0,0,1,0
aE2gKar9Xs3k926nepWGHw==,VT0X3tYlP5ZrhuKEPMS+8g==,0.35,1,0,0,0,1,1
3tGoNHslbWg1mmribGRE6g==,N2D36gqMiLj22gN6SgrBPw==,0.305,1,0,0,0,1,0
nMx47JMamYXCIkCEbChZAw==,CHJfhc0QMMSWVAlroLe/YQ==,0.305,1,0,0,0,1,0
JkMzTrTS56hjkgod2IGrHQ==,N/das4gF3Vlg9+tjzP2fDg==,0.305,1,0,0,0,1,0
TyvXN2M1AjR/MQue5oITqg==,Gn/XMXfcTIQMJsL2ve4ECw==,0.305,1,0,0,0,1,0
HpeB/ZDBZxWeIRS4C5gRUQ==,+C2C9KzXTfi3LyKY0DLMPA==,0.35,1,0,0,0,1,1
VfjDQInBI7ULKywsyff4jQ==,o6koB+ahCJ0aLPtFCYq/7w==,0.305,1,0,0,0,1,0
Ayxp77sf4oLW4R3VX8FcLg==,rXEGOQRxpv7WscPp53FFbA==,0.35,1,0,0,0,1,1
eJskQcGKFXBJ84BEzpfBhg==,P5rYlgdAIISsr1puDlHaHA==,0.305,1,0,0,0,1,0
m4gXy77f2zd5+b/I05tW4g==,JDmMDez71UB0saMutHEZag==,0.305,1,0,0,0,1,0
r+KQAatC2TKIAVuQsfhamQ==,4L4bjDTFTR89SAqP2PD7KA==,0.35,1,0,0,0,1,1
4N4Ttqpat3O1oqYPn5ycWg==,gj5ki1Hgqsm1pnZS4+NYbw==,0.35,1,0,0,0,1,1
vJAbfPaq811PCNHZsnYz0w==,yiBubBto48LJeKje8opxXA==,0.305,1,0,0,0,1,0
LeCzNURikMBp+joINWfOnA==,Mh4z+/WO/Bbdp7UeosN5XA==,0.35,1,0,0,0,1,1
NhtFutphce22bHdzztqEIg==,v1VcS7Qe0b7al2iGYhIdBA==,0.35,1,0,0,0,1,1
Q9ykjx90GPmgIJUo9Hqt7g==,UX596YDgrT2l+a3+DLPKFQ==,0.35,1,0,0,0,1,1
1F8g9LsQc/YSXePFFBYlUQ==,53gBzV00dxcrB6hh63c0Hw==,0.305,1,0,0,0,1,0
JtROS2bAY6v4tQxD10OWIQ==,/aVkn/GGg39UFT3KLRe8Fg==,0.305,1,0,0,0,1,0
buWoS8JgmHh2h8e0BAlwYQ==,HHGw2RkOjDTjRxXPGGQBmQ==,0.305,1,0,0,0,1,0
22B7sUbAqgKblymsVhd4OA==,WDrJlr5fj0ZtvD8vyQBxWQ==,0.305,1,0,0,0,1,0
NuRT8lh09YO42DAPJzyB1Q==,T4rz5tcaRIbFMOhJxtGS4g==,0.35,1,0,0,0,1,1
eRGmcq4vcvAFoaI4A6gJFw==,sxIobMyeBlJ/j3wK2RNSPg==,0.35,1,0,0,0,1,1
KB9NbF3Qv0QSDITWQ+Sg3g==,hflsUE9t2u+5s2Iujl6Lwg==,0.35,1,0,0,0,1,1
/03gNvTKI08T7VhcL+jERg==,oOJ51FbSWAiLwHep6LUcHA==,0.35,1,0,0,0,1,1
ncWZC/3PP4ZJnHOymWLCCA==,/fOVTvep+RelYSciTPENTw==,0.305,1,0,0,0,1,0
T3a5QphIcoLzBDSSfIcjgA==,0HMUonNSJpecmQYOAcQK8Q==,0.35,1,0,0,0,1,1
Fa7EM8rUS81hnhcrNG109A==,Cng7CNEVyBYXit2u1oCjBg==,0.35,1,0,0,0,1,1
qrXjCoGZmJR/Fre1A70REA==,OMduSFkSG7M/8qHCh10itw==,0.305,1,0,0,0,1,0
+lTv2MWRQ+F62ziDrX/ANw==,OXlsiy1jXXZjmXgnwpD+mw==,0.35,1,0,0,0,1,1
92HLTenkgwq8j0DucAJjEw==,NWw3frXt/JwJ0TVepy7tiA==,0.35,1,0,0,0,1,1
FXHRxqgqx4Q33UxEMnuvEw==,i6lb4udtM7yoNd5fvsNkYQ==,0.35,1,0,0,0,1,1
NGuZW24VX/TDw69LDnHIIA==,JeRCgq+7xQDvoKWg7w4TJQ==,0.305,1,0,0,0,1,0
Ra5hla2hLxcaKy6cvVTubg==,V6ZRzMheTBa19yKpXZyGWQ==,0.35,1,0,0,0,1,1
85f3TXYkKP2ka+zg7H6RnA==,zXOcZhplzw1PIcmza//khw==,0.35,1,0,0,0,1,1
1LhNB+tranc8V/R23/HHfA==,IhkMdgostkdsn0pkUG/bHw==,0.35,1,0,0,0,1,1
MW0LeaEklaipfhpD3tHp1g==,ISfan6RyPOWl/JcZRIgZyA==,0.35,1,0,0,0,1,1
1LT9kNAUckk1O7vP+uXChQ==,/wUAI4ejh/H6bHFR+4Wxpg==,0.35,1,0,0,0,1,1
sI4T9tSBAKhHpcEzqi4/BA==,Pg8Wf/ADSe3RyGFiKdS2RQ==,0.35,1,0,0,0,1,1
T34ojjjn+QfI/vbWsveiAg==,Y8Q9Nxk+ceSsRsXbyDcRfA==,0.35,1,0,0,0,1,1
gMi6asJXZi0b/qOrrVK9BQ==,ELOrhQJvdjmrnikbHLL6Dg==,0.35,1,0,0,0,1,1
fi+BPEj6B9y7yg1b114dRA==,vcU3PMiAKqsZJGznAmJ9AA==,0.35,1,0,0,0,1,1
282SBXdeNgDQ/DUPfN0FEg==,bJCxhEFnRHRDmp/tuXk+1A==,0.305,1,0,0,0,1,0
S5G8iI7mQyMsnnsZwOYuIA==,6/BKyoaOCCvLjI9GySPvNQ==,0.35,1,0,0,0,1,1
5s756TuqMq7CWKsiSm3fow==,1m3imulqxsdgdFI39Z4gEA==,0.305,1,0,0,0,1,0
ds1vJTwPRcl8PAOHyDNOGg==,ry1LBv62Qi3tDVuVfQ3HGA==,0.305,1,0,0,0,1,0
dNTwkTVx7o1DazF7Nt63xg==,m2CieELNvUBZw2GjToq7hw==,0.35,1,0,0,0,1,1
S6y3Iyl+YJaM/jtzc8PDfA==,ofUk7Qu8NCfkDl4z2FvxfQ==,0.35,1,0,0,0,1,1
3E8cPpEwipJoSdWHtJMqpw==,0/xAG+pMN5bOyt8+Uk+tsA==,0.305,1,0,0,0,1,0
pXxOUcmxh8ERBngUrda5Gw==,g3kVvEi1W0KErnKNZkSO7Q==,0.35,1,0,0,0,1,1
uI/gzoBO6ynzZVC7UAH2+g==,btyZ930SOLP5254Mnl+q+g==,0.35,1,0,0,0,1,1
vgceoEFqKHAy2VMZLmT1Aw==,K777zNJEAqCuoXNHtfki1g==,0.35,1,0,0,0,1,1
